page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
11,38,,Account,36.75,73.52269744873047,55.136348724365234,label,validate_anchor_row_relaxed,,x0,,
11,38,0,Account,36.75,73.52269744873047,55.136348724365234,label,anchor,account_number_display,x0,,
11,38,,#,75.861328125,81.66632843017578,78.76382827758789,label,validate_anchor_row_relaxed,,x0,,
11,38,1,#,75.861328125,81.66632843017578,78.76382827758789,label,anchor,account_number_display,x0,,
11,38,,426290**********,172.875,253.2615203857422,213.0682601928711,tu,validate_anchor_row_relaxed,,x0,,
11,38,2,426290**********,172.875,253.2615203857422,213.0682601928711,tu,anchor,account_number_display,x0,,
11,38,,426290******,309.0,369.55841064453125,339.2792053222656,xp,validate_anchor_row_relaxed,,x0,,
11,38,3,426290******,309.0,369.55841064453125,339.2792053222656,xp,anchor,account_number_display,x0,,
11,38,,426290******,445.125,505.68341064453125,475.4042053222656,eq,validate_anchor_row_relaxed,,x0,,
11,38,4,426290******,445.125,505.68341064453125,475.4042053222656,eq,anchor,account_number_display,x0,,
11,38,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
11,38,,#,75.861328125,81.66632843017578,78.76382827758789,label,band,,x0,,
11,38,,426290**********,172.875,253.2615203857422,213.0682601928711,tu,band,,x0,,
11,38,,426290******,309.0,369.55841064453125,339.2792053222656,xp,band,,x0,,
11,38,,426290******,445.125,505.68341064453125,475.4042053222656,eq,band,,x0,,
11,38,,#,75.861328125,81.66632843017578,78.76382827758789,label,in_label_band,,x0,,
11,38,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_number_display,x0,,
11,38,1,#,75.861328125,81.66632843017578,78.76382827758789,label,labeled,account_number_display,x0,,
11,38,2,426290**********,172.875,253.2615203857422,213.0682601928711,tu,labeled,account_number_display,x0,,
11,38,3,426290******,309.0,369.55841064453125,339.2792053222656,xp,labeled,account_number_display,x0,,
11,38,4,426290******,445.125,505.68341064453125,475.4042053222656,eq,labeled,account_number_display,x0,,
12,1,,High,36.75,57.380287170410156,47.06514358520508,label,heading_check,,x0,,
12,1,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,heading_check,,x0,,
12,1,,"$13,020",172.875,205.6246337890625,189.24981689453125,label,heading_check,,x0,,
12,1,,"$13,020",309.0,341.7496337890625,325.37481689453125,xp,heading_check,,x0,,
12,1,,High,36.75,57.380287170410156,47.06514358520508,label,band,,x0,,
12,1,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,band,,x0,,
12,1,,"$13,020",172.875,205.6246337890625,189.24981689453125,label,band,,x0,,
12,1,,"$13,020",309.0,341.7496337890625,325.37481689453125,xp,band,,x0,,
12,1,,$0,445.125,455.3922119140625,450.25860595703125,eq,band,,x0,,
12,1,0,High,36.75,57.380287170410156,47.06514358520508,label,labeled,high_balance,x0,,
12,1,1,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,labeled,high_balance,x0,,
12,1,2,"$13,020",172.875,205.6246337890625,189.24981689453125,tu,labeled,high_balance,x0,,
12,1,3,"$13,020",309.0,341.7496337890625,325.37481689453125,xp,labeled,high_balance,x0,,
12,1,4,$0,445.125,455.3922119140625,450.25860595703125,eq,labeled,high_balance,x0,,
12,2,,Last,36.75,55.65013885498047,46.200069427490234,label,heading_check,,x0,,
12,2,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,heading_check,,x0,,
12,2,,8.8.2025,172.875,207.9801025390625,190.42755126953125,tu,heading_check,,x0,,
12,2,,Last,36.75,55.65013885498047,46.200069427490234,label,band,,x0,,
12,2,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,band,,x0,,
12,2,,8.8.2025,172.875,207.9801025390625,190.42755126953125,tu,band,,x0,,
12,2,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
12,2,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
12,2,0,Last,36.75,55.65013885498047,46.200069427490234,label,labeled,last_verified,x0,,
12,2,1,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,labeled,last_verified,x0,,
12,2,2,8.8.2025,172.875,207.9801025390625,190.42755126953125,tu,labeled,last_verified,x0,,
12,2,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,last_verified,x0,,
12,2,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,last_verified,x0,,
12,3,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
12,3,,of,60.41015625,69.46542358398438,64.93778991699219,label,heading_check,,x0,,
12,3,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,heading_check,,x0,,
12,3,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,heading_check,,x0,,
12,3,,5.8.2025,172.875,207.9801025390625,190.42755126953125,tu,heading_check,,x0,,
12,3,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
12,3,,of,60.41015625,69.46542358398438,64.93778991699219,label,band,,x0,,
12,3,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,band,,x0,,
12,3,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,band,,x0,,
12,3,,5.8.2025,172.875,207.9801025390625,190.42755126953125,tu,band,,x0,,
12,3,,1.8.2025,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
12,3,,1.8.2025,445.125,480.2301025390625,462.67755126953125,eq,band,,x0,,
12,3,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_of_last_activity,x0,,
12,3,1,of,60.41015625,69.46542358398438,64.93778991699219,label,labeled,date_of_last_activity,x0,,
12,3,2,Last,71.80517578125,90.70531463623047,81.25524520874023,label,labeled,date_of_last_activity,x0,,
12,3,3,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,labeled,date_of_last_activity,x0,,
12,3,4,5.8.2025,172.875,207.9801025390625,190.42755126953125,tu,labeled,date_of_last_activity,x0,,
12,3,5,1.8.2025,309.0,344.1051025390625,326.55255126953125,xp,labeled,date_of_last_activity,x0,,
12,3,6,1.8.2025,445.125,480.2301025390625,462.67755126953125,eq,labeled,date_of_last_activity,x0,,
12,4,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
12,4,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,heading_check,,x0,,
12,4,,8.8.2025,172.875,207.9801025390625,190.42755126953125,tu,heading_check,,x0,,
12,4,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
12,4,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,band,,x0,,
12,4,,8.8.2025,172.875,207.9801025390625,190.42755126953125,tu,band,,x0,,
12,4,,8.8.2025,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
12,4,,1.8.2025,445.125,480.2301025390625,462.67755126953125,eq,band,,x0,,
12,4,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_reported,x0,,
12,4,1,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,labeled,date_reported,x0,,
12,4,2,8.8.2025,172.875,207.9801025390625,190.42755126953125,tu,labeled,date_reported,x0,,
12,4,3,8.8.2025,309.0,344.1051025390625,326.55255126953125,xp,labeled,date_reported,x0,,
12,4,4,1.8.2025,445.125,480.2301025390625,462.67755126953125,eq,labeled,date_reported,x0,,
12,5,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
12,5,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,heading_check,,x0,,
12,5,,10.4.1995,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
12,5,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
12,5,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,band,,x0,,
12,5,,10.4.1995,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
12,5,,1.4.1995,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
12,5,,1.4.1995,445.125,480.2301025390625,462.67755126953125,eq,band,,x0,,
12,5,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_opened,x0,,
12,5,1,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,labeled,date_opened,x0,,
12,5,2,10.4.1995,172.875,213.1173095703125,192.99615478515625,tu,labeled,date_opened,x0,,
12,5,3,1.4.1995,309.0,344.1051025390625,326.55255126953125,xp,labeled,date_opened,x0,,
12,5,4,1.4.1995,445.125,480.2301025390625,462.67755126953125,eq,labeled,date_opened,x0,,
12,6,,Balance,36.75,72.26800537109375,54.509002685546875,label,heading_check,,x0,,
12,6,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,heading_check,,x0,,
12,6,,$0,172.875,183.1422119140625,178.00860595703125,label,heading_check,,x0,,
12,6,,$0,309.0,319.2672119140625,314.13360595703125,xp,heading_check,,x0,,
12,6,,Balance,36.75,72.26800537109375,54.509002685546875,label,band,,x0,,
12,6,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,band,,x0,,
12,6,,$0,172.875,183.1422119140625,178.00860595703125,label,band,,x0,,
12,6,,$0,309.0,319.2672119140625,314.13360595703125,xp,band,,x0,,
12,6,,$0,445.125,455.3922119140625,450.25860595703125,eq,band,,x0,,
12,6,0,Balance,36.75,72.26800537109375,54.509002685546875,label,labeled,balance_owed,x0,,
12,6,1,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,labeled,balance_owed,x0,,
12,6,2,$0,172.875,183.1422119140625,178.00860595703125,tu,labeled,balance_owed,x0,,
12,6,3,$0,309.0,319.2672119140625,314.13360595703125,xp,labeled,balance_owed,x0,,
12,6,4,$0,445.125,455.3922119140625,450.25860595703125,eq,labeled,balance_owed,x0,,
12,7,,Closed,36.75,66.28273010253906,51.51636505126953,label,heading_check,,x0,,
12,7,,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,heading_check,,x0,,
12,7,,--,172.875,178.66000366210938,175.7675018310547,label,heading_check,,x0,,
12,7,,--,309.0,314.7850036621094,311.8925018310547,xp,heading_check,,x0,,
12,7,,Closed,36.75,66.28273010253906,51.51636505126953,label,band,,x0,,
12,7,,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,band,,x0,,
12,7,,--,172.875,178.66000366210938,175.7675018310547,label,band,,x0,,
12,7,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
12,7,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
12,7,0,Closed,36.75,66.28273010253906,51.51636505126953,label,labeled,closed_date,x0,,
12,7,1,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,labeled,closed_date,x0,,
12,7,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,closed_date,x0,,
12,7,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,closed_date,x0,,
12,7,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,closed_date,x0,,
12,8,,Account,36.75,73.52269744873047,55.136348724365234,label,heading_check,,x0,,
12,8,,Rating:,75.861328125,107.45660400390625,91.65896606445312,label,heading_check,,x0,,
12,8,,Open,172.875,195.36322021484375,184.11911010742188,label,heading_check,,x0,,
12,8,,Open,309.0,331.48822021484375,320.2441101074219,xp,heading_check,,x0,,
12,8,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
12,8,,Rating:,75.861328125,107.45660400390625,91.65896606445312,label,band,,x0,,
12,8,,Open,172.875,195.36322021484375,184.11911010742188,label,band,,x0,,
12,8,,Open,309.0,331.48822021484375,320.2441101074219,xp,band,,x0,,
12,8,,Open,445.125,467.61322021484375,456.3691101074219,eq,band,,x0,,
12,8,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_rating,x0,,
12,8,1,Rating:,75.861328125,107.45660400390625,91.65896606445312,label,labeled,account_rating,x0,,
12,8,2,Open,172.875,195.36322021484375,184.11911010742188,tu,labeled,account_rating,x0,,
12,8,3,Open,309.0,331.48822021484375,320.2441101074219,xp,labeled,account_rating,x0,,
12,8,4,Open,445.125,467.61322021484375,456.3691101074219,eq,labeled,account_rating,x0,,
12,9,,Account,36.75,73.52269744873047,55.136348724365234,label,heading_check,,x0,,
12,9,,Description:,75.861328125,130.17633056640625,103.01882934570312,label,heading_check,,x0,,
