page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
18,26,,Account,36.75,73.52269744873047,55.136348724365234,label,validate_anchor_row_relaxed,,x0,,
18,26,0,Account,36.75,73.52269744873047,55.136348724365234,label,anchor,account_number_display,x0,,
18,26,,#,75.861328125,81.66632843017578,78.76382827758789,label,validate_anchor_row_relaxed,,x0,,
18,26,1,#,75.861328125,81.66632843017578,78.76382827758789,label,anchor,account_number_display,x0,,
18,26,,512107******,172.875,233.4333953857422,203.1541976928711,tu,validate_anchor_row_relaxed,,x0,,
18,26,2,512107******,172.875,233.4333953857422,203.1541976928711,tu,anchor,account_number_display,x0,,
18,26,,512107**********,309.0,389.38653564453125,349.1932678222656,xp,validate_anchor_row_relaxed,,x0,,
18,26,3,512107**********,309.0,389.38653564453125,349.1932678222656,xp,anchor,account_number_display,x0,,
18,26,,512107******,445.125,505.68341064453125,475.4042053222656,eq,validate_anchor_row_relaxed,,x0,,
18,26,4,512107******,445.125,505.68341064453125,475.4042053222656,eq,anchor,account_number_display,x0,,
18,26,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
18,26,,#,75.861328125,81.66632843017578,78.76382827758789,label,band,,x0,,
18,26,,512107******,172.875,233.4333953857422,203.1541976928711,tu,band,,x0,,
18,26,,512107**********,309.0,389.38653564453125,349.1932678222656,xp,band,,x0,,
18,26,,512107******,445.125,505.68341064453125,475.4042053222656,eq,band,,x0,,
18,26,,#,75.861328125,81.66632843017578,78.76382827758789,label,in_label_band,,x0,,
18,26,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_number_display,x0,,
18,26,1,#,75.861328125,81.66632843017578,78.76382827758789,label,labeled,account_number_display,x0,,
18,26,2,512107******,172.875,233.4333953857422,203.1541976928711,tu,labeled,account_number_display,x0,,
18,26,3,512107**********,309.0,389.38653564453125,349.1932678222656,xp,labeled,account_number_display,x0,,
18,26,4,512107******,445.125,505.68341064453125,475.4042053222656,eq,labeled,account_number_display,x0,,
18,27,,High,36.75,57.380287170410156,47.06514358520508,label,heading_check,,x0,,
18,27,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,heading_check,,x0,,
18,27,,"$1,861",172.875,200.4874267578125,186.68121337890625,label,heading_check,,x0,,
18,27,,"$1,861",309.0,336.6124267578125,322.80621337890625,xp,heading_check,,x0,,
18,27,,High,36.75,57.380287170410156,47.06514358520508,label,band,,x0,,
18,27,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,band,,x0,,
18,27,,"$1,861",172.875,200.4874267578125,186.68121337890625,label,band,,x0,,
18,27,,"$1,861",309.0,336.6124267578125,322.80621337890625,xp,band,,x0,,
18,27,,$0,445.125,455.3922119140625,450.25860595703125,eq,band,,x0,,
18,27,0,High,36.75,57.380287170410156,47.06514358520508,label,labeled,high_balance,x0,,
18,27,1,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,labeled,high_balance,x0,,
18,27,2,"$1,861",172.875,200.4874267578125,186.68121337890625,tu,labeled,high_balance,x0,,
18,27,3,"$1,861",309.0,336.6124267578125,322.80621337890625,xp,labeled,high_balance,x0,,
18,27,4,$0,445.125,455.3922119140625,450.25860595703125,eq,labeled,high_balance,x0,,
18,28,,Last,36.75,55.65013885498047,46.200069427490234,label,heading_check,,x0,,
18,28,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,heading_check,,x0,,
18,28,,26.10.2021,172.875,218.2545166015625,195.56475830078125,tu,heading_check,,x0,,
18,28,,Last,36.75,55.65013885498047,46.200069427490234,label,band,,x0,,
18,28,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,band,,x0,,
18,28,,26.10.2021,172.875,218.2545166015625,195.56475830078125,tu,band,,x0,,
18,28,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
18,28,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
18,28,0,Last,36.75,55.65013885498047,46.200069427490234,label,labeled,last_verified,x0,,
18,28,1,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,labeled,last_verified,x0,,
18,28,2,26.10.2021,172.875,218.2545166015625,195.56475830078125,tu,labeled,last_verified,x0,,
18,28,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,last_verified,x0,,
18,28,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,last_verified,x0,,
18,29,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
18,29,,of,60.41015625,69.46542358398438,64.93778991699219,label,heading_check,,x0,,
18,29,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,heading_check,,x0,,
18,29,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,heading_check,,x0,,
18,29,,8.12.2017,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
18,29,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
18,29,,of,60.41015625,69.46542358398438,64.93778991699219,label,band,,x0,,
18,29,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,band,,x0,,
18,29,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,band,,x0,,
18,29,,8.12.2017,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
18,29,,1.7.2021,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
18,29,,1.12.2017,445.125,485.3673095703125,465.24615478515625,eq,band,,x0,,
18,29,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_of_last_activity,x0,,
18,29,1,of,60.41015625,69.46542358398438,64.93778991699219,label,labeled,date_of_last_activity,x0,,
18,29,2,Last,71.80517578125,90.70531463623047,81.25524520874023,label,labeled,date_of_last_activity,x0,,
18,29,3,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,labeled,date_of_last_activity,x0,,
18,29,4,8.12.2017,172.875,213.1173095703125,192.99615478515625,tu,labeled,date_of_last_activity,x0,,
18,29,5,1.7.2021,309.0,344.1051025390625,326.55255126953125,xp,labeled,date_of_last_activity,x0,,
18,29,6,1.12.2017,445.125,485.3673095703125,465.24615478515625,eq,labeled,date_of_last_activity,x0,,
18,30,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
18,30,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,heading_check,,x0,,
18,30,,26.10.2021,172.875,218.2545166015625,195.56475830078125,tu,heading_check,,x0,,
18,30,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
18,30,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,band,,x0,,
18,30,,26.10.2021,172.875,218.2545166015625,195.56475830078125,tu,band,,x0,,
18,30,,26.7.2021,309.0,349.2423095703125,329.12115478515625,xp,band,,x0,,
18,30,,1.10.2021,445.125,485.3673095703125,465.24615478515625,eq,band,,x0,,
18,30,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_reported,x0,,
18,30,1,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,labeled,date_reported,x0,,
18,30,2,26.10.2021,172.875,218.2545166015625,195.56475830078125,tu,labeled,date_reported,x0,,
18,30,3,26.7.2021,309.0,349.2423095703125,329.12115478515625,xp,labeled,date_reported,x0,,
18,30,4,1.10.2021,445.125,485.3673095703125,465.24615478515625,eq,labeled,date_reported,x0,,
18,31,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
18,31,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,heading_check,,x0,,
18,31,,10.11.2008,172.875,218.2545166015625,195.56475830078125,tu,heading_check,,x0,,
18,31,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
18,31,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,band,,x0,,
18,31,,10.11.2008,172.875,218.2545166015625,195.56475830078125,tu,band,,x0,,
18,31,,1.11.2008,309.0,349.2423095703125,329.12115478515625,xp,band,,x0,,
18,31,,1.11.2008,445.125,485.3673095703125,465.24615478515625,eq,band,,x0,,
18,31,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_opened,x0,,
18,31,1,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,labeled,date_opened,x0,,
18,31,2,10.11.2008,172.875,218.2545166015625,195.56475830078125,tu,labeled,date_opened,x0,,
18,31,3,1.11.2008,309.0,349.2423095703125,329.12115478515625,xp,labeled,date_opened,x0,,
18,31,4,1.11.2008,445.125,485.3673095703125,465.24615478515625,eq,labeled,date_opened,x0,,
18,32,,Balance,36.75,72.26800537109375,54.509002685546875,label,heading_check,,x0,,
18,32,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,heading_check,,x0,,
18,32,,$0,172.875,183.1422119140625,178.00860595703125,label,heading_check,,x0,,
18,32,,$0,309.0,319.2672119140625,314.13360595703125,xp,heading_check,,x0,,
18,32,,Balance,36.75,72.26800537109375,54.509002685546875,label,band,,x0,,
18,32,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,band,,x0,,
18,32,,$0,172.875,183.1422119140625,178.00860595703125,label,band,,x0,,
